"modGenes","modUniprotIDs"
"contig205258","Q5R874"
"contig157193","No_Uniprotmatch"
"contig600094","No_Uniprotmatch"
"contig73755","No_Uniprotmatch"
"contig203503","Q7L273"
"contig192951","P81439"
"contig26308","O15439"
"contig178182","Q5R5S1"
"contig204091","Q0P5G4"
"contig136528_98971_150494","E9H6G7"
"contig210960_72446_204528","P26818"
"contig110324","P57747"
"contig175558","Q9DAJ5"
"contig150502","P21872"
"contig201991","P25210"
"contig196518","Q8BJW6"
"contig165162_107966","O43435"
"contig111137_104416_178298","O57321"
"contig66887_99602","Q02978"
"contig192483_150830_99068","B0V207"
"contig210122","Q55E58"
"contig77233","Q5RAG3"
"contig212837_138109","Q28DV3"
"contig203707","No_Uniprotmatch"
"contig118321_176499_147224","A4IGL7"
"contig150321","Q9CYL5"
"contig210676","Q9NQT8"
"contig148607_176183","Q9VU84"
"contig105884","No_Uniprotmatch"
"contig213688_209984","Q174D3"
"contig147114","Q99P25"
"contig151697","Q5RA63"
"contig68922_24733","Q28824"
"contig79311","Q9UDR5"
"contig207879_108564","P13284"
"contig73634","Q8BH74"
"contig203717","Q6PCJ1"
"contig176500","Q3ZBY3"
"contig73698","Q5TG08"
"contig176203_53415","Q5VYJ5"
"contig154089","Q5RFE6"
"contig145396","Q5R5J1"
"contig77525","Q8C5L6"
"contig151249","No_Uniprotmatch"
"contig77259_9926","Q04202"
"contig145736","Q9UJA3"
"contig167844","Q5HZB6"
"contig80209","P23468"
"contig104323","Q95209"
"contig112411","C3ZUF8"
"contig146484_12403","Q6DHF7"
"contig177830_113603","Q5VZQ5"
"contig211734","Q3UVG3"
"contig183003","Q6GLR6"
"contig180744","No_Uniprotmatch"
"contig109193_72868","P49739"
"contig108627","No_Uniprotmatch"
"contig157917","A6H584"
"contig146756","Q5R7G6"
"contig168072","No_Uniprotmatch"
"contig151634","C3XRY1"
"contig175896","B3S004"
"contig112515_19749","Q9HB40"
"contig179323","P61917"
"contig110737","No_Uniprotmatch"
"contig170116","Q9CR41"
"contig210843","Q8IWP9"
"contig52407","B3RVR6"
"contig76877_47581","D3Z8N4"
"contig151409","P12105"
"contig69834","Q13523"
"contig151733","No_Uniprotmatch"
"contig94332","Q49UX2"
"contig80553","B3RIJ8"
"contig152912_71191","Q9XF61"
"contig171013","Q9UBV2"
"contig14637","Q8BNQ3"
"contig69265_69648","Q14789"
"contig146989","Q6ZQP7"
"contig110521","Q8TEA1"
"contig131904","Q3YK19"
"contig209399","Q5XHH8"
"contig115359","Q09299"
"contig138440_73954","A2VDD2"
"contig39758_193412_186807_182900_48035_209748_78214_23602","A2AQH4"
"contig146916","Q8N865"
"contig212657","No_Uniprotmatch"
"contig213348","Q8LGG8"
"contig178698_211602","Q8R0K9"
"contig151270","No_Uniprotmatch"
"contig210813","No_Uniprotmatch"
"contig150693","P21783"
"contig169598","Q62785"
"contig170206","No_Uniprotmatch"
"contig216048","C3Z5H3"
"contig151820","No_Uniprotmatch"
"contig177095","Q61151"
"contig149143","Q8BYM7"
"contig110725_68840","C3Z1C4"
"contig96374","Q0V9R4"
"contig104393","Q6MG08"
"contig189806","No_Uniprotmatch"
"contig169420","Q60847"
"contig76456","Q7PKQ5"
"contig174541","Q91YR7"
"contig73706","Q9GZ69"
"contig55047","B2KTD3"
"contig72867","Q4G0P3"
"contig113318","A9URZ4"
"contig176568","No_Uniprotmatch"
"contig170310","Q6GMA4"
"contig178305","Q5F4A1"
"contig153424","Q20176"
"contig80422","Q5R9W4"
"contig79093","Q6AY61"
"contig142672","C3YNC1"
"contig73537","No_Uniprotmatch"
"contig145645","Q6EE31"
"contig117838","No_Uniprotmatch"
"contig180588","Q8BTY8"
"contig97321","Q9PWF7"
"contig153318","Q02372"
"contig204511","No_Uniprotmatch"
"contig110501","Q0V8S9"
"contig171259","A1CT20"
"contig59969","Q5I598"
"contig195591","Q15386"
"contig151199_171175","P56812"
"contig25840_160731","Q921M3"
"contig72621","Q5ZJL4"
"contig97708","No_Uniprotmatch"
"contig210797","Q25532"
"contig74364","P06872"
"contig147814","D7FRJ7"
"contig98765_106842","Q95KC8"
"contig150180","Q9SEE4"
"contig150038","Q6DRI1"
"contig111246","Q5PPV3"
"contig113151","No_Uniprotmatch"
"contig149926","Q9VS29"
"contig204110","Q92038"
"contig79102","Q53FA7"
"contig170763_178303","A2AS55"
"contig169133","Q9Y0H4"
"contig160038","O55201"
"contig218257_108291","Q9U943"
"contig147752_80244","O89023"
"contig110488_111922","Q6P859"
"contig23840_153402","Q12769"
"contig111648","Q9D1P0"
"contig205962","P55088"
"contig78555","Q8NA75"
"contig116474","No_Uniprotmatch"
"contig116306","Q9V3A6"
"contig113007","Q9H172"
"contig150077","Q8ND61"
"contig11883","C3YGX9"
"contig193403_56647_116660","Q62901"
"contig154196_181361","P47791"
"contig211170_207857","Q3UES3"
"contig68490_212644","A6QQF5"
"contig80843_110851_161138","Q5THR3"
"contig147033","Q6GLR7"
"contig147265","Q2TBP4"
"contig211826_210338_180051_115293","Q80VL1"
"contig82201","Q9UL26"
"contig176462_218678","Q9GKL8"
"contig153608","No_Uniprotmatch"
"contig93610","F4XT04"
"contig204727","Q54G05"
"contig174509","No_Uniprotmatch"
"contig80769","Q7T0Y4"
"contig99169","No_Uniprotmatch"
"contig148145_103234_81066","Q04592"
"contig107958_178923_99058_179523","Q14789"
"contig111848_179409","O66878"
"contig148155","Q9NU02"
"contig153565","Q9SEE4"
"contig209486","E8T5P3"
"contig113342","Q8LGG8"
"contig167936","Q24572"
"contig68698","Q6IRB2"
"contig192293_58137","Q18297"
"contig182054","Q9NSK0"
"contig69054","Q5BKX0"
"contig147028_22593_24389_117613_170040_111134_93806_137414","Q03001"
"contig203824_187919","Q8CGS5"
"contig192417_195140_193222_97192_97639_69484","P25386"
"contig68247","P14207"
"contig170971","Q8CJ69"
"contig185459_203521","Q5RAS0"
"contig147623","No_Uniprotmatch"
"contig96890","C3XQL8"
"contig8560","Q3U2U7"
"contig111243_16560","O45870"
"contig182892_138721_131","Q5ZLT0"
"contig9931","P23709"
"contig152798","P79913"
"contig80903","Q0IHQ9"
"contig155397","No_Uniprotmatch"
"contig2003_204855_156395","P51400"
"contig201739","A6H584"
"contig72991","No_Uniprotmatch"
"contig146368","Q2KIU7"
"contig201661_180497","P70627"
"contig8754_75309","Q60HG3"
"contig13566","Q8BGI4"
"contig156154","P60003"
"contig14252_104298_212521","P32198"
"contig149846","Q9NYL2"
"contig66224","Q8CH36"
"contig153725","D2UZM7"
"contig158052_151912","P51798"
"contig211242_82211_151261","Q9HAS3"
"contig112898_106823_158681_115338_105717_8141_145866_9036_79485","Q8NE09"
"contig180931_71976_169369_69037","Q95218"
"contig48093_138421","No_Uniprotmatch"
"contig78967","No_Uniprotmatch"
"contig54861_194620","Q8MIR4"
"contig80415","P42835"
"contig1217_110259","Q9BW91"
"contig25646","No_Uniprotmatch"
"contig75613","C3ZT41"
"contig20955_170818_93789","P20650"
"contig181807","Q6NU91"
"contig151907","O93429"
"contig150730","P41969"
"contig72976","Q61151"
"contig204915","Q8BLN6"
"contig159297","Q5FVM1"
"contig147992","Q8QGW7"
"contig82795","C3Y1Y2"
"contig105743","P14533"
"contig209522_210583","Q8BZ20"
"contig204378","Q5RA31"
"contig129892_182314_105087","Q8K1R7"
"contig175673","P36898"
"contig171629","Q9Z2Z6"
"contig211680_78383_158932_212493_204847","O93308"
"contig70955","Q9Z1T2"
"contig210147","No_Uniprotmatch"
"contig209501","Q58DW2"
"contig71854","Q6YHK3"
"contig69975","Q9H4G4"
"contig117707","A4IFM3"
"contig93608","No_Uniprotmatch"
"contig52274","Q68FS4"
"contig152388","Q569B9"
"contig23748","Q9D032"
"contig213707","Q64737"
"contig106903","No_Uniprotmatch"
"contig69045","P83741"
"contig70312","Q9XT27"
"contig211543","B3RV44"
"contig83223_205721_1555","Q9H040"
"contig213378_12794_109774","Q9D428"
"contig99780","Q68FS2"
"contig81780","E7FA67"
"contig177305","Q8IZ69"
"contig108311","No_Uniprotmatch"
"contig74310_99180","Q3UVV9"
"contig106820_151399","B1H1Z8"
"contig196105","P97603"
"contig112386","Q8NDM7"
"contig112063_73657_213434","E3LN20"
"contig152619","Q8BHA0"
"contig69260","P19360"
"contig146481","P49136"
"contig114263","Q08379"
"contig176153","P28799"
"contig146281_169093","Q0III3"
"contig145781","Q6DKC0"
"contig148822","Q02372"
"contig138944_119565","Q9CXT6"
"contig104827","Q0WKV3"
"contig140033","Q2TAV2"
"contig70487","P24288"
"contig152031_180637","Q9QZ85"
"contig172230","P79331"
"contig151086","No_Uniprotmatch"
"contig105306","Q8WW35"
"contig104535","No_Uniprotmatch"
"contig205208","Q9BWD1"
"contig98007","Q5R909"
"contig219002","Q5PQX1"
"contig171526","P08461"
"contig117641_147671","P51650"
"contig179954_210440_137587","A8MZA4"
"contig176504","P00921"
"contig149644","O55125"
"contig170863","P49815"
"contig69210_70366_210334_65842","P97460"
"contig115079","Q95LD9"
"contig151120","Q3B8N8"
"contig3464_186618","Q9C0G6"
"contig108782_176775","Q95PU1"
"contig150116","Q8N157"
"contig76087","Q5RES3"
"contig151217","Q8IZJ3"
"contig106941_600059","P59267"
"contig151083","Q5EAJ7"
"contig65225_66674","Q9H4K1"
"contig148018","Q8IWZ3"
"contig177594","Q96DM1"
"contig210461","B1AY13"
"contig80660_148863_12076","Q91WM3"
"contig83369","Q6GQT6"
"contig175692","Q8IZJ3"
"contig150938","No_Uniprotmatch"
"contig170109","P27465"
"contig168016","No_Uniprotmatch"
"contig212031","Q96MX6"
"contig69840","P81439"
"contig148183_110296","Q8R4P9"
"contig145791","Q9US03"
"contig204270","Q924T7"
"contig147653_205450","Q8BXQ6"
"contig97797","No_Uniprotmatch"
"contig146238","Q91YJ5"
"contig72957","No_Uniprotmatch"
"contig137392_59243","Q14008"
"contig106367","No_Uniprotmatch"
"contig207971_211985_109268","Q640B3"
"contig176280_10424_75856_211757","B3S2K1"
"contig153581","P86411"
"contig123882_53124_116486","Q90ZC7"
"contig150772","Q9DC61"
"contig171896","Q5VYJ5"
"contig194774","P00435"
"contig207932","Q5U263"
"contig113840_219261","Q5VXD3"
"contig161124","P10079"
"contig178269","Q29555"
"contig187270","No_Uniprotmatch"
"contig98413","Q40784"
"contig81305","Q8IUH5"
"contig133285","Q6P632"
"contig171781_79628","Q8K339"
"contig174996","No_Uniprotmatch"
"contig151161","Q28685"
"contig4625_210962","Q8VHE6"
"contig72998","Q6DDU9"
"contig148854","B9XJ06"
"contig209348","Q27433"
"contig117643","P35122"
"contig203815","Q99JL1"
"contig205804","Q5T1M5"
"contig71830","Q812D3"
"contig177070","Q96ST2"
"contig153175","Q4T8Q4"
"contig137669","P46872"
"contig48488_152234_208461_80367_135384_24092_79493","P14543"
"contig117469","P17178"
"contig204230","Q8TCJ2"
"contig74050_209895","No_Uniprotmatch"
"contig192028_203060_209155","P52594"
"contig79665_181889","A0P9L2"
"contig156021","A4QND0"
"contig47970_211825_182275","Q6SGA1"
"contig106483","P62752"
"contig192438_72141","Q9LLH9"
"contig204161","Q01978"
"contig181824","Q71F56"
"contig600185","Q5XI57"
"contig109214_155926","Q96C23"
"contig140449","C3Z2B3"
"contig151885_152849","Q9P1Y6"
"contig99851","Q5R833"
"contig74291_177546_107380_189420","A1X283"
"contig55873","P51029"
"contig119386","Q5U1Z0"
"contig216858_195505_189781_69703_17947_182270_205421","P55268"
"contig109335_109040","Q99571"
"contig137777","Q5F471"
"contig174543_180477","Q9H981"
"contig107714_157140","Q8N6Q8"
"contig147493","Q8IZJ3"
"contig114603_156207_177442","Q9UGT4"
"contig186089","O94804"
"contig146913","Q9VCA2"
"contig108029_146401","Q99502"
"contig154988","Q6GMA4"
"contig68706","No_Uniprotmatch"
"contig82455","Q8K4G1"
"contig145457","Q921M3"
"contig177314","Q9QZ85"
"contig118470_120199_147241","No_Uniprotmatch"
"contig600101","Q9C086"
"contig106422","Q9H1P6"
"contig180076","P50580"
"contig105556","Q5VYJ5"
"contig175000","Q6NS45"
"contig153617","P83553"
"contig150282","Q4R7V3"
"contig122877_78028","P42356"
"contig99145","A6H8T2"
"contig211765","D7F165"
"contig149779_67978","Q6ZMV9"
"contig97354","Q91XQ0"
"contig151218","Q6DDU9"
"contig13658","No_Uniprotmatch"
"contig97595_213883","Q7SYC9"
"contig108016","Q5ZID0"
"contig146682","O89026"
"contig201873","A2AX52"
"contig205886","Q6GLR6"
"contig66380","P70531"
"contig77032","Q6ZMB0"
"contig207908","No_Uniprotmatch"
"contig178549","Q5BKQ4"
"contig69683","Q5R9I3"
"contig203619","P48375"
"contig73678","P02457"
"contig82026","Q6AZD4"
"contig18689_213248","Q4V8K2"
"contig76163","Q4U0Y4"
"contig81527","P02463"
"contig48404_109047","P38571"
"contig211953_8219","Q96LI9"
"contig105767_209542","No_Uniprotmatch"
"contig106938","O55227"
"contig113708","P40826"
"contig218318","No_Uniprotmatch"
"contig151245","Q9NUV9"
"contig204810","Q6AYS5"
"contig71983","Q9HU55"
"contig69415","Q2KIY5"
"contig97434_110103_5055_73339","Q61127"
"contig78791","Q6P4J8"
"contig106651","O96790"
"contig57813","P42696"
"contig151165","Q99N01"
"contig177057","Q9SUR9"
"contig147340","Q8N5R6"
"contig147064","Q59022"
"contig78655_98713","Q7TN84"
"contig80856_99025_105565","Q8WZA1"
"contig152742_59077","Q9NFN6"
"contig106935_106332","Q91Y77"
"contig175807","Q6P4Z2"
"contig105109","O97676"
"contig600067","P10244"
"contig175834","Q92051"
"contig26459_204182_179161","Q5ZML9"
"contig146872","No_Uniprotmatch"
"contig204509","Q2M2R8"
"contig209173","Q5RBE5"
"contig179931_21119","A1L2I9"
"contig53310","Q6GPM1"
"contig600009","Q3U3T8"
"contig145284","C3Z2B3"
"contig203559","Q5T200"
"contig168860","Q29492"
"contig21542","No_Uniprotmatch"
"contig151803","Q5ZIA0"
"contig193017_216221","P30533"
"contig77039","No_Uniprotmatch"
"contig151864","Q12788"
"contig158721_150536","Q4QRH7"
"contig203713","Q6QEF8"
"contig74390_117819","A5PJJ7"
"contig55063","D7FRJ7"
"contig100238","Q6P632"
"contig202421","P54357"
"contig146073","Q5RJH6"
"contig174966_153567","O28972"
"contig78323_140600","Q8BX09"
"contig105650","Q91ZW3"
"contig72893","Q9Y253"
"contig443","Q0VFZ6"
"contig15057","O45585"
"contig182537","P49792"
"contig212515","Q96QU8"
"contig81913","C3ZAI2"
"contig209740","Q8MVR1"
"contig147786","Q9PUB8"
"contig80162","B5X4H8"
"contig146192","Q5T200"
"contig116547_174659","Q9Y3B9"
"contig146662","Q2VL90"
"contig177026_147747","O57321"
"contig171064","Q64LD2"
"contig97607","Q2PQH8"
"contig16703","Q8N7U6"
"contig94383","Q4R8H1"
"contig112519","Q9D2G9"
"contig71673","Q04666"
"contig98680_210153","Q8CFY5"
"contig1516_180692","Q9CZB9"
"contig72353","Q14669"
"contig65885","Q9NZW5"
"contig184268","Q5ZIJ9"
"contig173710","No_Uniprotmatch"
"contig175396","No_Uniprotmatch"
"contig189172","Q60HE9"
"contig213806","P61023"
"contig208026","Q5TZ24"
"contig151257","P70490"
"contig145270","P20909"
"contig75467","Q6DBY9"
"contig177427","Q2T9N0"
"contig174768","Q4V8C3"
"contig73131","No_Uniprotmatch"
"contig152428","D8R9J3"
"contig100068","B3TK43"
"contig150124","Q4V8B0"
"contig74665","Q5TZA2"
"contig158553_54925","Q96M53"
"contig149612","Q6DDW2"
"contig68710","A2BG56"
"contig75196","A6H584"
"contig166968","Q9VTN2"
"contig209949","No_Uniprotmatch"
"contig148867","Q9U943"
"contig146935","No_Uniprotmatch"
"contig151002","Q6P0F0"
"contig149553","Q9NGQ2"
"contig114686","No_Uniprotmatch"
"contig72724","Q6ZUS6"
"contig144878","Q8TF32"
"contig151025","No_Uniprotmatch"
"contig104900_194042","A2A2Y4"
"contig106206","F6QA93"
"contig108804_204250","Q5T0D9"
"contig133115_75374","Q14667"
"contig189883","Q86Y13"
"contig8658_75300_59888_181471","A2RV61"
"contig109242","Q8BW96"
